# word	AvgPosScore	AvgNegScore
mouthless	0.0	0.5
keenness	0.291666666667	0.0833333333333
marked	0.4375	0.125
sincerely	0.0	0.125
prompting	0.0	0.25
smuttiness	0.0	0.375
schlock	0.0	0.875
variegation	0.25	0.125
club	0.125	0.0
envelope	0.125	0.0
chastise	0.0	0.75
swither	0.375	0.25
mousey	0.25	0.4375
catechist	0.125	0.0
stimulating	0.333333333333	0.0
dubiously	0.1875	0.0
humanness	0.375	0.25
gabby	0.25	0.375
refine	0.0625	0.09375
manhandle	0.125	0.375
incomprehensibility	0.375	0.375
infantile	0.0625	0.375
guncotton	0.0	0.25
fortunately	0.5	0.0
nystagmus	0.0	0.625
soporific	0.0	0.25
gaping	0.0	0.125
bawd	0.0	0.25
dive	0.0	0.125
unobtrusive	0.0	0.625
bawl	0.0	0.25
emotionality	0.625	0.0
fortuitously	0.5	0.0
lorica	0.0	0.125
typical	0.3125	0.0
insatiate	0.125	0.625
irreproachably	0.375	0.0
thingamabob	0.125	0.125
genteel	0.625	0.0
comeliness	0.875	0.0
trifle	0.0416666666667	0.166666666667
tending	0.375	0.0
dangerousness	0.125	0.75
unuttered	0.0	0.375
hackles	0.25	0.5
fermata	0.0	0.5
unaccommodating	0.125	0.3125
expansiveness	0.25	0.5
disparate	0.3125	0.1875
lumbering	0.0	0.125
brigadier	0.125	0.0
dishearten	0.0	0.375
identically	0.25	0.0
james	0.125	0.0
honkey	0.0	0.25
extroversion	0.125	0.25
doddery	0.5	0.125
operant	0.375	0.0
counteract	0.125	0.125
accomplish	0.125	0.125
parathion	0.0	0.125
bulkiness	0.25	0.0
belligerence	0.125	0.1875
tingle	0.0416666666667	0.541666666667
salutatorian	0.375	0.0
snidely	0.25	0.0
shithead	0.0	0.375
baronetcy	0.3125	0.0625
virtuoso	0.416666666667	0.0
marini	0.125	0.0
offhandedly	0.0625	0.1875
marino	0.125	0.0
marina	0.0	0.125
marine	0.0	0.125
contemptibly	0.375	0.5
faultlessness	0.375	0.25
vehemently	0.375	0.0
thriftily	0.375	0.0
honest	0.446428571429	0.196428571429
disable	0.0	0.375
industrialised	0.25	0.0
withstand	0.0	0.125
sojourner	0.125	0.0
demote	0.0	0.375
angular	0.375	0.0
impetuous	0.0	0.5
bantamweight	0.0	0.25
purloin	0.0	0.125
victorious	0.25	0.25
replete	0.166666666667	0.333333333333
adaptative	0.25	0.0
grimness	0.1875	0.375
artless	0.28125	0.40625
similitude	0.125	0.25
pomp	0.375	0.125
thieving	0.0	0.25
flowery	0.25	0.0625
disabuse	0.625	0.125
bitchery	0.375	0.25
baldr	0.25	0.0
accordance	0.0625	0.1875
gobs	0.0	0.25
gobble	0.125	0.0
nonchalantly	0.125	0.0
onomatopoeic	0.375	0.125
angioplasty	0.0	0.125
starve	0.166666666667	0.25
premier	0.25	0.25
invalidated	0.0	0.25
crossover	0.25	0.125
elaborateness	0.375	0.1875
fractiously	0.25	0.0
recover	0.0	0.5
friendlessness	0.125	0.0
simulacrum	0.25	0.125
lumpy	0.0	0.625
computationally	0.125	0.0
terrific	0.333333333333	0.291666666667
idealization	0.5	0.0
swelled	0.0	0.5
begin	0.0625	0.4375
oppressive	0.25	0.125
lancastrian	0.0	0.125
evaporate	0.125	0.125
expertly	0.125	0.0
feminine	0.0	0.5
raffishly	0.25	0.0
tooth	0.125	0.0
professional	0.125	0.0625
schmaltzy	0.125	0.0
ordination	0.125	0.0
claver	0.25	0.0
unfading	0.0	0.25
tearjerker	0.25	0.375
gratified	0.5	0.0
crashing	0.125	0.25
nemesis	0.0	0.625
busily	0.375	0.0
title	0.125	0.25
maliciousness	0.0	0.875
threefold	0.3125	0.125
sierra	0.0	0.25
alcoholism	0.125	0.125
pastrami	0.25	0.0
untrodden	0.125	0.25
moxie	0.25	0.25
middlemost	0.375	0.0
leather	0.125	0.0
stoppable	0.625	0.0
pricy	0.5	0.0
wiry	0.25	0.25
imposter	0.0	0.125
reductio	0.0	0.75
unfit	0.125	0.53125
flatly	0.5	0.25
angina	0.0	0.625
pronged	0.0	0.25
hypodermic	0.375	0.0
winless	0.0	0.25
fascinated	0.125	0.0
complexion	0.0416666666667	0.0833333333333
notice	0.625	0.0
pluck	0.25	0.1875
analyzed	0.125	0.0
impromptu	0.125	0.25
venomously	0.25	0.0
discernible	0.625	0.0
melanism	0.0	0.5
ameliorating	0.375	0.5
barbarously	0.25	0.0
reluctantly	0.25	0.25
nearby	0.0	0.625
repulsively	0.0	0.375
instructively	0.25	0.0
futureless	0.0	0.625
strengthening	0.125	0.0
learning	0.375	0.0
postnatal	0.0	0.125
carew	0.625	0.0
uglify	0.25	0.125
harmless	0.125	0.5
dross	0.125	0.0
imbricated	0.0	0.125
foliated	0.0	0.125
muttonhead	0.0	0.375
histrionic	0.0	0.125
ambitiousness	0.25	0.0
homely	0.375	0.34375
cystitis	0.0	0.75
external	0.0	0.1875
mantelet	0.0	0.125
foggy	0.09375	0.4375
indomitability	0.0	0.625
noctilucent	0.375	0.0
glomerulonephritis	0.0	0.75
might	0.375	0.5
handicapped	0.0	0.4375
northeaster	0.0	0.125
crump	0.0	0.25
argonaut	0.1875	0.125
vivify	0.25	0.0
bareheaded	0.125	0.0
worry	0.232142857143	0.178571428571
tlc	0.5	0.0
apraxia	0.125	0.625
apraxic	0.125	0.625
poetic	0.125	0.1875
angered	0.25	0.25
dalmane	0.0	0.375
vestigial	0.0	0.75
anorectic	0.0	0.416666666667
enjoyment	0.5	0.0
ghostliness	0.5	0.25
undependability	0.25	0.625
patchwork	0.125	0.0
immeasurably	0.125	0.0
immeasurable	0.125	0.375
coordinate	0.1875	0.1875
homogeneousness	0.625	0.25
ccc	0.0	0.25
charged	0.375	0.125
heaps	0.0	0.25
knowledgeable	0.416666666667	0.0
ci	0.0	0.25
scabies	0.0	0.625
unsavoriness	0.125	0.1875
thinking	0.1875	0.0
senseless	0.0625	0.40625
refurbish	0.25	0.0
improvement	0.375	0.0
subversion	0.625	0.0
caparisoned	0.0	0.25
nonimmune	0.125	0.375
offence	0.25	0.4375
seamy	0.125	0.625
evasively	0.125	0.0
early	0.166666666667	0.0833333333333
bewitchingly	0.25	0.0
inevitableness	0.5	0.375
supernumerary	0.0	0.5
trumpery	0.125	0.0
endorser	0.125	0.0
malodor	0.0	0.75
engross	0.125	0.0
benefit	0.625	0.0
boneheaded	0.375	0.0
dilution	0.0	0.25
ceremonial	0.375	0.25
pointlessly	0.25	0.0
orgiastic	0.125	0.125
ghostlike	0.0	0.25
premonitory	0.0	0.5
provability	0.375	0.0
squirt	0.0	0.125
hustle	0.25	0.0
vainglorious	0.0	0.5
dreadfulness	0.5	0.375
strained	0.125	0.333333333333
unwell	0.0	0.625
sniffy	0.625	0.25
emasculate	0.375	0.3125
comparison	0.166666666667	0.208333333333
genially	0.25	0.0
acclimate	0.0	0.375
boldly	0.25	0.0
testimony	0.5	0.0
lambent	0.25	0.0
mismanage	0.0	0.625
lionize	0.375	0.0
involvement	0.375	0.125
elementary	0.1875	0.25
watchdog	0.0	0.25
nowadays	0.25	0.0
attachable	0.5	0.0
welcher	0.0	0.625
formulate	0.0	0.125
unmodified	0.0	0.75
exonerated	0.625	0.0
demoniacally	0.375	0.5
unreliability	0.25	0.625
resolvent	0.125	0.0
zip	0.166666666667	0.125
polyphonically	0.125	0.0
peccadillo	0.125	0.5
blucher	0.25	0.0
scatological	0.0	0.5
etiologist	0.125	0.0
toned	0.3125	0.0625
valiancy	0.5	0.0
skedaddle	0.25	0.125
extensiveness	0.0	0.625
vacuousness	0.0	0.25
deflower	0.25	0.25
antigonus	0.25	0.0
gettable	0.625	0.0
gibberish	0.0	0.25
charlatan	0.125	0.0
valiance	0.5	0.0
falseness	0.125	0.4375
saturnine	0.1875	0.6875
gayness	0.375	0.0
yon	0.125	0.0
unwelcome	0.0625	0.5625
yob	0.0	0.875
elemental	0.0625	0.0625
valid	0.3125	0.0
seditious	0.25	0.0
tuxedoed	0.0	0.25
wieldy	0.0	0.5
shamefaced	0.5	0.333333333333
unquestioning	0.375	0.5625
kosher	0.4375	0.125
unbind	0.0	0.125
unpredicted	0.0	0.5
embracing	0.125	0.0
laudator	0.5	0.0
alleviation	0.125	0.0
sexcapade	0.5	0.25
blatancy	0.125	0.25
soldiership	0.125	0.0
renege	0.125	0.3125
messy	0.0	0.875
revoke	0.125	0.625
bellicose	0.5	0.0
superciliousness	0.125	0.625
acronymous	0.375	0.125
dreadful	0.0416666666667	0.708333333333
everywhere	0.375	0.0
equivalence	0.375	0.125
villeinage	0.0	0.25
commission	0.5	0.0
ruttish	0.625	0.0
serrate	0.125	0.0
superfluous	0.0	0.5625
garrulously	0.25	0.0
rogue	0.0	0.5
securely	0.25	0.0
heaven	0.125	0.125
babinski	0.125	0.0
reformable	0.125	0.5
acerb	0.0625	0.5
redouble	0.0	0.125
heaves	0.0	0.5
homonym	0.375	0.0
gayly	0.5	0.25
solvent	0.25	0.0
attributable	0.625	0.0
casual	0.140625	0.421875
tussle	0.0	0.4375
darkness	0.0625	0.34375
pickaninny	0.0	0.25
certificated	0.375	0.125
conjunctivitis	0.0	0.5
blindside	0.0	0.75
incoherently	0.25	0.0
turmoil	0.0625	0.5625
unfermented	0.0	0.75
kookie	0.0	0.375
modular	0.0	0.5
galilean	0.125	0.0
unsharpened	0.0	0.125
blackwash	0.0625	0.125
creeps	0.125	0.5625
wilsonian	0.125	0.0
creepy	0.0	0.6875
maul	0.0	0.75
trenchancy	0.25	0.0
amount	0.0	0.375
snappish	0.25	0.5
obtrude	0.0	0.125
trainer	0.0	0.25
motile	0.5	0.0
cosmetic	0.375	0.0
commonalty	0.25	0.375
pulverize	0.125	0.25
discriminative	0.625	0.0
slangily	0.25	0.0
authorization	0.125	0.0
regrettable	0.222	0.778
hindoo	0.125	0.0
regrettably	0.0	0.875
bindable	0.5	0.0
reparable	0.625	0.0
bullheaded	0.125	0.625
abnegation	0.125	0.0
playable	0.625	0.0
swash	0.125	0.125
beatified	0.5	0.0
nippy	0.0625	0.3125
voider	0.0	0.125
hottish	0.0	0.125
impoverished	0.111	0.639
amebic	0.0	0.125
houyhnhnms	0.0	0.125
tried	0.5	0.0
rude	0.28125	0.34375
derived	0.25	0.0
sceptic	0.125	0.0
unsung	0.0	0.5625
lysenko	0.25	0.0
malnourished	0.0	0.625
electromotive	0.125	0.0
showily	0.25	0.0
iodised	0.0	0.25
squeamishly	0.25	0.0
hooliganism	0.0	0.125
a	0.125	0.25
contrived	0.3125	0.125
deluge	0.0	0.3125
mantrap	0.25	0.0
ego	0.4375	0.1875
comatose	0.0	0.375
annoyingly	0.0	0.25
ironist	0.0	0.125
eros	0.625	0.0
lateral	0.125	0.0
reluctance	0.0	0.375
terrorise	0.1875	0.125
actually	0.25	0.0
mutism	0.0	0.75
baboo	0.125	0.0
disclosed	0.25	0.0
relate	0.25	0.0
flabbergast	0.0	0.375
polydactyly	0.0	0.375
disfranchised	0.0	0.375
pettish	0.0	0.25
animation	0.333333333333	0.0
glaring	0.3125	0.5
dulled	0.0833333333333	0.166666666667
decimal	0.25	0.0
retinitis	0.0	0.625
uncured	0.0	0.375
haggai	0.0	0.25
abstractionism	0.0	0.375
yearningly	0.25	0.0
augean	0.222	0.778
squishy	0.125	0.0
sorrow	0.075	0.575
noiseless	0.125	0.125
veneration	0.375	0.125
sympathizer	0.1875	0.3125
viability	0.4375	0.0625
fountain	0.0	0.125
meteoric	0.0	0.125
expansive	0.166666666667	0.291666666667
unadapted	0.0	0.6875
disklike	0.25	0.0
ponderous	0.166666666667	0.125
desiccate	0.5	0.25
coiffure	0.125	0.0
revolutionary	0.166666666667	0.0833333333333
execrate	0.0625	0.25
curtsey	0.125	0.0
terrible	0.03125	0.65625
terribly	0.125	0.375
liaison	0.375	0.125
heartbeat	0.25	0.0
devolve	0.0	0.25
hodgkin	0.125	0.0
stalemated	0.25	0.125
transcendency	0.25	0.0
transcendence	0.25	0.0
crookback	0.0	0.5
mist	0.0	0.1875
miss	0.0625	0.25
perturbation	0.0	0.416666666667
harmlessly	0.25	0.0
waterproofed	0.0	0.625
expand	0.166666666667	0.0
enliven	0.125	0.0
bowed	0.4375	0.0
slosh	0.0	0.375
antibacterial	0.625	0.0
dissemble	0.0	0.375
blindly	0.0625	0.4375
marasmus	0.0	0.625
std	0.125	0.0
niddm	0.25	0.25
lament	0.0	0.46875
mussy	0.0	0.875
goldmine	0.625	0.0
utopia	0.25	0.0
dts	0.0	0.5
wastage	0.0	0.375
wonderment	0.75	0.0
sty	0.0	0.125
affirmative	0.53125	0.03125
philistinism	0.25	0.125
controvert	0.0	0.625
treasured	0.625	0.25
concentration	0.3125	0.125
lid	0.0	0.25
lie	0.0625	0.1875
suddenness	0.375	0.375
unsatiable	0.125	0.625
lutzen	0.0	0.125
useless	0.125	0.625
comprehended	0.375	0.0
seemliness	0.5	0.0
contestable	0.625	0.0
unaccessible	0.5	0.125
endearingly	0.25	0.0
promenade	0.0	0.125
unthought	0.375	0.25
alpha	0.25	0.0
mobile	0.125	0.0
smoulder	0.25	0.1875
clear	0.316666666667	0.0666666666667
cleat	0.25	0.0
succor	0.125	0.0
clean	0.3	0.183333333333
lordship	0.0	0.125
volvulus	0.0	0.25
proofed	0.0	0.25
stunned	0.25	0.166666666667
impressively	0.75	0.0
stubbornness	0.0	0.625
inadvisably	0.125	0.0
anesthetist	0.0	0.125
beauteous	0.125	0.0
inadvisable	0.125	0.625
flighty	0.1875	0.3125
interminably	0.0	0.125
phosgene	0.125	0.0
virtuously	0.375	0.0
interminable	0.125	0.0
intensify	0.125	0.25
ptosis	0.0	0.375
immerse	0.125	0.0
complicatedness	0.5	0.375
illustriousness	0.25	0.0
screech	0.0625	0.1875
plausible	0.375	0.1875
flowerless	0.125	0.0
baldness	0.0	0.5
probable	0.208333333333	0.25
familiarity	0.416666666667	0.208333333333
timeworn	0.0	0.375
checkmate	0.5	0.0
teetotaling	0.125	0.0
incompatibility	0.0625	0.5
dank	0.0	0.25
timidly	0.375	0.0
propulsive	0.75	0.0
antidotal	0.375	0.5
unstoppable	0.0	0.625
tearless	0.375	0.125
undiplomatic	0.0	0.75
delimit	0.3125	0.0625
gaunt	0.25	0.0
sensitive	0.166666666667	0.333333333333
maidenly	0.125	0.0
lustfully	0.375	0.0
headed	0.0	0.125
steely	0.0625	0.3125
overambitious	0.375	0.25
mumble	0.0416666666667	0.375
uncritically	0.25	0.0
coarse	0.236	0.514
unvented	0.0	0.625
metronidazole	0.0	0.25
gestalt	0.0	0.375
collectible	0.1875	0.1875
dialogue	0.25	0.0
querulousness	0.0	0.625
excitingly	0.375	0.0
logjam	0.0625	0.0625
determination	0.125	0.25
equilibration	0.125	0.0
rectilinear	0.125	0.25
unpersuadable	0.0	0.75
syncopate	0.0	0.25
bop	0.0	0.25
fleet	0.0	0.125
animated	0.375	0.0
unexampled	0.0	0.625
unkindly	0.5	0.1875
fleer	0.0	0.25
uncompromising	0.25	0.25
riotous	0.125	0.541666666667
gimp	0.0625	0.1875
noose	0.125	0.0
subliminal	0.25	0.0
undirected	0.375	0.0
unpromising	0.125	0.5
unsmilingly	0.25	0.0
clearness	0.4375	0.125
bonus	0.375	0.0
fulfilment	0.5	0.25
unselfconsciously	0.25	0.0
ceremonious	0.125	0.25
indefinable	0.25	0.375
auditor	0.0	0.375
savvy	0.125	0.0
appalled	0.25	0.0
coup	0.5	0.25
abstain	0.0	0.375
ignoble	0.1875	0.5625
ignobly	0.25	0.0
notional	0.21875	0.375
dissimulation	0.0	0.125
botch	0.0625	0.625
indigestible	0.0	0.625
indecorousness	0.25	0.5
conjurer	0.125	0.0
exhilarate	0.25	0.0
meritocracy	0.375	0.375
harmonize	0.125	0.0
fabulously	0.25	0.0
verbosely	0.25	0.0
pullulate	0.0625	0.0625
jibe	0.375	0.0
proverbially	0.25	0.0
pillar	0.0833333333333	0.0416666666667
empyreal	0.625	0.0
manifest	0.375	0.0
duluth	0.125	0.0
dreck	0.0	0.875
gewgaw	0.0	0.25
ingratiating	0.4375	0.0
saddled	0.0	0.25
wrack	0.0	0.208333333333
mauve	0.0	0.375
some	0.333333333333	0.166666666667
undress	0.625	0.0
lifelike	0.4375	0.0
vendable	0.25	0.0
indexless	0.125	0.25
reckon	0.166666666667	0.0
changeful	0.375	0.25
slapstick	0.375	0.125
liszt	0.125	0.0
jazzy	0.125	0.125
raspberry	0.0	0.125
subtract	0.0	0.25
gnome	0.125	0.0
simulation	0.0	0.125
block	0.0	0.5
foreswear	0.0	0.625
visit	0.0833333333333	0.291666666667
resignedly	0.25	0.0
encircling	0.125	0.0
dissatisfaction	0.125	0.5
perturbing	0.0	0.875
murk	0.0	0.125
phytophthora	0.0	0.75
unrevised	0.125	0.625
technophobia	0.0	0.5
furtively	0.625	0.0
technophobic	0.375	0.25
innate	0.1875	0.4375
measured	0.25	0.125
translucence	0.25	0.25
translucency	0.25	0.25
douse	0.125	0.0625
piercingly	0.0625	0.1875
approvingly	0.375	0.0
frost	0.0	0.4375
amateurish	0.375	0.125
reel	0.125	0.25
skulk	0.0625	0.3125
sinlessness	0.75	0.0
malodorous	0.0	0.875
psychosis	0.125	0.5
commiseration	0.1875	0.5
cautiously	0.0625	0.125
blotchy	0.25	0.25
moonless	0.0	0.5
spheroid	0.125	0.0
corrective	0.375	0.125
lubricious	0.1875	0.375
estrangement	0.125	0.625
devalue	0.0	0.375
begrimed	0.0	0.625
moho	0.0	0.125
nag	0.125	0.3125
insomniac	0.0625	0.3125
jamboree	0.125	0.125
objection	0.0	0.25
nap	0.0	0.375
electrical	0.125	0.0
nay	0.0	0.25
draw	0.125	0.0
princely	0.5	0.1875
origanum	0.125	0.0
dray	0.0	0.375
resign	0.0	0.25
drag	0.0	0.28125
rested	0.25	0.0
drab	0.0	0.416666666667
restrained	0.34375	0.15625
practically	0.125	0.125
outing	0.0	0.125
bleached	0.0625	0.4375
amenorrhea	0.0	0.625
gubbins	0.125	0.125
spearfish	0.25	0.0
proposition	0.0	0.125
nonreturnable	0.25	0.125
newsworthiness	0.5	0.125
barbecue	0.25	0.0
ammonia	0.0	0.25
taichi	0.125	0.0
unrepressed	0.0	0.125
japery	0.375	0.125
moribund	0.0	0.75
lasix	0.0	0.125
unstructured	0.125	0.0
amoebic	0.0	0.125
lasik	0.0	0.25
snide	0.125	0.75
homicidal	0.625	0.125
stiff	0.125	0.232142857143
antithyroid	0.0	0.125
stoned	0.125	0.0
imbecility	0.125	0.5
ardent	0.375	0.25
languor	0.375	0.291666666667
liner	0.0	0.25
volitionally	0.25	0.0
permissiveness	0.5	0.0
ribald	0.125	0.625
exacerbate	0.0	0.25
unhelpful	0.125	0.25
volatile	0.0	0.375
rachitic	0.0	0.25
pristine	0.375	0.375
appreciator	0.125	0.0
weirdy	0.0	0.5
successfulness	0.75	0.0
weirdo	0.0	0.4375
adulterate	0.0	0.25
haziness	0.25	0.25
benevolence	0.541666666667	0.0
preferentially	0.25	0.0
unestablished	0.0	0.75
enkidu	0.5	0.0
virility	0.375	0.0
commendable	0.5625	0.0
danger	0.03125	0.5625
apprehensive	0.166666666667	0.458333333333
addressed	0.125	0.0
grouchy	0.0	0.625
gimmick	0.0833333333333	0.291666666667
snoot	0.0	0.125
metaphor	0.0	0.5
abiding	0.375	0.0
copperhead	0.0	0.125
distinctiveness	0.3125	0.0625
contentment	0.125	0.0
abortively	0.25	0.0
exhaustive	0.875	0.0
expressway	0.375	0.0
levelheaded	0.75	0.0
bureaucracy	0.0	0.125
cackle	0.0	0.5
biblical	0.125	0.0
lacerate	0.0833333333333	0.5
mismatch	0.333	0.667
parvo	0.0	0.375
parve	0.0	0.5
unglamourous	0.25	0.375
ride	0.0833333333333	0.0833333333333
progressivity	0.125	0.0
conformity	0.208333333333	0.208333333333
ineffectualness	0.125	0.25
control	0.125	0.09375
speciality	0.25	0.0
beleaguer	0.0	0.125
loftily	0.125	0.0
ingest	0.375	0.0
hit	0.208333333333	0.125
unpasteurised	0.0	0.625
fearsome	0.0	0.625
immoral	0.1735	0.764
canker	0.0	0.625
dogfight	0.0	0.375
overdress	0.0	0.5
whistle	0.0	0.125
vitalness	0.4375	0.1875
revered	0.5	0.0
tendentious	0.375	0.25
crazed	0.0	0.5
rove	0.125	0.375
craggy	0.0	0.125
benignly	0.125	0.0
soggy	0.125	0.375
sightless	0.125	0.125
rebellious	0.0	0.4375
sootiness	0.0	0.625
enclose	0.125	0.0625
purgation	0.125	0.0
cruise	0.0	0.125
prophetical	0.0	0.125
hock	0.0	0.25
brood	0.0	0.375
brook	0.0	0.5
banquet	0.25	0.0
combinational	0.125	0.5
freedman	0.125	0.0
demoralize	0.0	0.333333333333
frond	0.125	0.0
unmanfully	0.0	0.5
emphasised	0.25	0.0
front	0.0	0.125
aleatory	0.125	0.0
masters	0.375	0.0
mastery	0.1875	0.0
muff	0.0	0.4375
magnitude	0.5	0.25
unsurprised	0.0	0.5
obstinance	0.0	0.625
goldoni	0.125	0.0
hyperbolise	0.625	0.0
gallant	0.4375	0.09375
dermatomyositis	0.0	0.375
edentulous	0.0	0.25
shambles	0.125	0.25
thriving	0.5	0.0
discontinuity	0.0	0.125
winey	0.125	0.25
undo	0.166666666667	0.166666666667
gaol	0.125	0.0
unquenchable	0.0	0.5
dizziness	0.0	0.375
corrosion	0.0	0.125
appropriateness	0.625	0.0
lancet	0.25	0.0
wholesomeness	0.875	0.0
haemophiliac	0.0	0.5
indisposed	0.0	0.625
maturate	0.125	0.0
art	0.3125	0.0
quality	0.416666666667	0.0
stamina	0.25	0.125
covalence	0.125	0.0
dump	0.0416666666667	0.25
privacy	0.3125	0.0625
squinting	0.125	0.0
unequivocal	0.25	0.1875
adopted	0.5	0.0
shlockmeister	0.0	0.875
fossilize	0.375	0.0
final	0.0	0.625
pathogen	0.375	0.0
misspell	0.0	0.125
unsuspicious	0.125	0.5
exactly	0.25	0.0
apologise	0.0	0.625
feint	0.0	0.25
aspiration	0.5	0.125
photogenic	0.5	0.0
dumb	0.0	0.4375
salacity	0.375	0.25
captivation	0.4375	0.0625
thwarted	0.0	0.5
tabu	0.25	0.375
recessed	0.125	0.125
need	0.145833333333	0.229166666667
killjoy	0.125	0.25
screw	0.375	0.125
foresightedness	0.125	0.125
pursued	0.0	0.5
able	0.15625	0.0
ably	0.375	0.0
unsmiling	0.0	0.75
sufficiency	0.0625	0.3125
mongrel	0.0	0.6875
balloting	0.125	0.0
goddamned	0.1875	0.3125
deceive	0.0	0.4375
axiomatic	0.125	0.5
tall	0.3125	0.375
awe	0.375	0.166666666667
undeniable	0.0	0.875
upset	0.03125	0.364583333333
prickle	0.0416666666667	0.416666666667
prickly	0.0	0.4375
impression	0.0	0.25
unmethodical	0.0	0.75
indoor	0.125	0.0
molest	0.0	0.125
untimely	0.125	0.375
cavort	0.125	0.0
earned	0.125	0.0
outflank	0.125	0.0
winner	0.25	0.0
thunderous	0.125	0.4375
orderliness	0.375	0.125
prevarication	0.375	0.25
gratify	0.25	0.0
doubting	0.375	0.125
improvident	0.0	0.5
severeness	0.15625	0.46875
overall	0.0	0.125
joint	0.25	0.0
legitimate	0.208333333333	0.125
sassy	0.0	0.125
dodgy	0.3125	0.25
syllogism	0.125	0.0
conservatory	0.5	0.125
wellness	0.625	0.0
dejected	0.0	0.625
shoed	0.0	0.5
corruption	0.5	0.125
brynhild	0.0	0.25
trammel	0.0	0.125
contain	0.291666666667	0.0416666666667
unratified	0.0	0.25
orphan	0.0	0.125
reinforce	0.125	0.0
unsweetened	0.0	0.375
klutz	0.0	0.25
subclavian	0.125	0.0
mistranslation	0.25	0.625
realign	0.125	0.0
state	0.125	0.125
beautify	0.375	0.0
masking	0.0	0.25
juggle	0.375	0.0
inherency	0.0	0.25
sorely	0.0	0.25
importance	0.5	0.125
efficiency	0.125	0.0
police	0.125	0.0
bendable	0.5	0.125
inherence	0.0	0.25
histrionics	0.1875	0.0
retrievable	0.5	0.0
icily	0.125	0.0
roil	0.0	0.375
unchallengeable	0.0	0.75
careen	0.0	0.3125
detestably	0.0	0.375
misquotation	0.25	0.625
sumptuousness	0.1875	0.25
unmindfully	0.125	0.0
harmonic	0.375	0.25
maximize	0.25	0.0
normalisation	0.5	0.0
tread	0.125	0.25
flocculent	0.125	0.25
toughly	0.0	0.125
treat	0.25	0.0625
poet	0.5	0.0
gasconade	0.125	0.0
uplifted	0.375	0.25
diversity	0.25	0.375
otc	0.0	0.625
unendowed	0.0	0.625
arginine	0.0	0.5
titter	0.125	0.0
appetising	0.5	0.25
shameless	0.125	0.625
chalk	0.0	0.25
perfidiousness	0.375	0.0
fecklessly	0.1875	0.0
dieter	0.0	0.25
coating	0.1875	0.0625
unwantedly	0.0	0.25
blasphemous	0.0	0.5625
balloon	0.125	0.0625
wangle	0.0	0.375
fulsomely	0.25	0.0
eclectic	0.375	0.0
reactionary	0.0	0.3125
fireman	0.0	0.5
effect	0.0	0.208333333333
trembles	0.25	0.0
discouraged	0.375	0.25
iritis	0.0	0.5
disorderliness	0.125	0.166666666667
glower	0.0625	0.3125
flummox	0.125	0.25
thronged	0.0	0.125
restore	0.0	0.125
dysphemism	0.0	0.5
marauding	0.25	0.125
skill	0.1875	0.0
coordination	0.25	0.3125
elicitation	0.5	0.0
pelagianism	0.375	0.0
haldane	0.0	0.125
undeceived	0.625	0.0
impassable	0.625	0.0
rhombohedral	0.0	0.125
ample	0.125	0.0
crushed	0.0625	0.25
robotlike	0.0	0.125
unseen	0.1875	0.0625
contentiousness	0.25	0.0
amply	0.375	0.0
underestimation	0.0	0.5
troposphere	0.125	0.0
dilettantish	0.625	0.25
trenchantly	0.375	0.0
warmed	0.125	0.0
genealogically	0.125	0.0
shew	0.5	0.0
deliverance	0.125	0.0
heartache	0.0	0.625
octet	0.125	0.0
tadpole	0.0	0.25
outgo	0.0	0.125
humorously	0.25	0.0
narrowness	0.5	0.0
offset	0.125	0.0
instinct	0.1875	0.25
puritanism	0.125	0.375
shakily	0.125	0.125
inexpiable	0.0	0.625
scuttlebutt	0.0	0.125
cooperativeness	0.125	0.0
arrogantly	0.125	0.0
nonrestrictive	0.0	0.75
ceremoniousness	0.5	0.25
vulgarity	0.25	0.375
leniency	0.3125	0.125
pacify	0.875	0.0
lenience	0.3125	0.125
rigidness	0.0625	0.4375
forceless	0.0	0.5
adrenalin	0.125	0.0
utility	0.291666666667	0.333333333333
doubtless	0.5	0.0
miscount	0.0	0.1875
polychromatic	0.5	0.0
inspiration	0.166666666667	0.0416666666667
elflike	0.125	0.25
vasculitis	0.0	0.25
inroad	0.0	0.125
hazardous	0.25	0.125
evacuate	0.125	0.125
uncurled	0.0	0.3125
ungoverned	0.0	0.4375
sketchiness	0.5	0.0
po	0.25	0.0
cruel	0.0	0.625
converted	0.125	0.375
pumped	0.0	0.375
slugfest	0.0	0.25
dactylopius	0.0	0.125
ideational	0.375	0.0
didactically	0.25	0.0
unimpeachable	0.25	0.541666666667
offensive	0.0495714285714	0.593285714286
chemise	0.0	0.125
westminster	0.5	0.0
perdition	0.0	0.5
unimpeachably	0.25	0.0
chemist	0.125	0.0
fodder	0.125	0.0
ecstatic	0.25	0.5
animosity	0.25	0.375
agonizing	0.25	0.75
stitch	0.0	0.375
chalky	0.25	0.0
standoffishly	0.25	0.0
flightiness	0.5	0.0
similarity	0.375	0.375
obstruction	0.0	0.125
scheming	0.1875	0.0
characterless	0.375	0.125
tackiness	0.25	0.75
appal	0.125	0.375
overprotection	0.0	0.5
courageous	0.375	0.125
soulfully	0.25	0.0
laurels	0.3125	0.0
commons	0.125	0.25
convenience	0.4375	0.125
rollick	0.125	0.0
force	0.25	0.09375
senescence	0.25	0.0
waterless	0.0	0.375
conniption	0.0	0.5
crave	0.5	0.0
